time,rwSpeed,eState,eSpeed,ePID,100,0,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
703854203,219,2,3396,45,4,41,0,4,20390,58,83,-21,4,24828,-85,202,36,74,-38,4,-43,0
703864182,224,2,3394,46,4,41,0,4,20336,62,109,-29,4,24879,-85,252,42,80,-38,5,-43,0
703874201,208,2,3390,46,4,42,0,4,20277,62,96,-27,4,24935,-88,208,39,78,-39,3,-43,0
703884184,209,2,3394,46,4,42,0,4,20214,62,117,-26,4,24993,-90,250,36,76,-40,3,-43,0
703894183,212,2,3390,46,4,42,0,4,20147,55,104,-24,4,25053,-92,185,34,74,-40,2,-43,0
703904199,214,2,3390,47,4,42,0,4,20079,54,67,-31,4,25111,-96,149,39,80,-41,1,-43,0
703914187,215,2,3392,47,4,42,0,4,20007,57,139,-29,4,25169,-98,267,36,78,-42,0,-43,0
703924200,215,2,3396,47,4,43,0,4,19932,57,86,-27,4,25227,-98,175,34,76,-42,0,-43,0
703934188,216,2,3404,47,3,43,0,4,19856,53,85,-25,4,25283,-100,182,32,75,-43,0,-43,0
703944236,216,2,3408,47,3,43,0,4,19777,54,91,-22,4,25336,-103,195,29,73,-44,-1,-43,0
703954189,218,2,3410,47,3,43,0,4,19700,54,52,-20,4,25387,-103,130,28,72,-44,-1,-43,0
703964194,203,2,3411,47,3,43,0,4,19622,57,62,-18,4,25433,-104,176,26,70,-44,-1,-43,0
703974189,207,2,3410,47,3,44,0,4,19546,53,61,-15,4,25476,-100,168,26,69,-43,0,-43,0
703984193,207,2,3412,47,3,44,0,4,19473,54,34,-13,4,25516,-99,146,26,68,-42,0,-43,0
703994197,207,2,3417,47,3,44,0,4,19402,59,37,-11,4,25553,-99,204,25,67,-42,0,-43,0
704004187,207,2,3414,47,3,44,0,4,19335,56,24,-9,4,25587,-98,144,24,66,-42,0,-43,0
704014187,210,2,3420,47,3,44,0,4,19271,52,21,-7,4,25619,-97,160,23,65,-42,1,-43,0
704024202,208,2,3426,47,2,44,0,4,19211,53,18,-5,4,25648,-100,205,21,64,-43,0,-43,0
704034181,213,2,3429,47,2,44,0,4,19156,53,7,-4,4,25675,-100,128,20,63,-43,0,-43,0
704044192,207,2,3431,47,2,45,0,4,19106,54,8,-2,4,25698,-100,177,19,62,-43,0,-43,0
704054185,207,2,3435,47,2,45,0,4,19061,53,3,-1,4,25719,-96,144,21,62,-41,1,-43,0
704064186,214,2,3436,47,2,45,0,4,19021,52,0,0,4,25739,-93,161,21,61,-40,2,-43,0
704074203,200,2,3434,48,2,45,0,4,18987,54,0,-8,4,25758,-91,193,28,67,-39,3,-43,0
704084187,198,2,3436,48,2,45,0,4,18956,56,23,-7,4,25781,-91,186,28,67,-39,3,-42,0
704094199,204,2,3436,48,2,45,0,4,18929,52,25,-7,4,25809,-88,213,28,66,-38,4,-42,0
704104190,204,2,3438,48,2,45,0,4,18905,52,35,-6,4,25841,-86,240,28,65,-37,5,-42,0
704114182,204,2,3434,48,2,46,0,4,18883,54,22,-5,4,25874,-86,160,27,64,-37,5,-42,0
704124187,203,2,3434,48,2,46,0,4,18865,59,19,-5,4,25909,-89,210,25,63,-38,4,-42,0
704134192,205,2,3433,48,2,46,0,4,18849,56,28,-4,4,25944,-90,158,24,62,-38,3,-42,0
704144184,209,2,3432,49,2,46,0,4,18836,53,16,-4,4,25977,-88,141,23,61,-38,4,-42,0
718884183,189,2,3143,65,14,51,0,4,18698,73,99,-100,4,26400,-99,186,69,146,-31,7,-39,0
718894202,185,2,3151,65,13,51,0,4,18548,73,91,-100,4,26514,-99,209,69,142,-31,7,-39,0
718904186,185,2,3162,66,13,52,0,4,18398,71,105,-100,4,26626,-95,222,70,139,-30,8,-39,0
718914196,182,2,3179,66,12,53,0,4,18248,73,83,-100,4,26739,-99,205,69,140,-31,7,-39,0
718924185,187,2,3200,65,12,53,0,4,18098,73,101,-100,4,26852,-105,240,67,137,-33,5,-39,0
718934201,187,2,3227,65,10,54,0,4,17947,68,96,-100,4,26966,-104,199,67,129,-33,5,-38,0
718944195,187,2,3250,64,10,54,0,4,17796,66,89,-100,4,27077,-102,198,67,121,-33,5,-38,0
718954203,190,2,3268,64,9,55,0,4,17645,65,85,-99,4,27188,-104,262,67,117,-33,5,-38,0
718964189,180,2,3286,64,8,55,0,4,17495,67,86,-95,4,27298,-108,198,65,114,-35,3,-38,0
718974251,184,2,3299,64,8,56,0,4,17345,67,64,-90,4,27409,-107,189,66,111,-34,4,-38,0
718984186,184,2,3313,64,7,56,0,4,17197,68,86,-86,4,27518,-107,231,66,107,-34,4,-38,0
718994189,175,2,3317,64,7,56,0,4,17050,63,73,-82,4,27627,-104,196,67,104,-33,5,-38,0
719004183,182,2,3323,64,7,57,0,4,16904,62,70,-77,4,27735,-104,253,67,101,-33,5,-38,0
719014201,182,2,3325,64,7,57,0,4,16760,68,67,-73,4,27844,-110,224,63,98,-35,3,-38,0
719024202,176,2,3323,65,7,58,0,4,16616,66,64,-75,4,27952,-112,189,64,99,-35,2,-38,0
719034188,179,2,3319,65,7,58,0,4,16474,62,85,-71,4,28059,-108,226,62,96,-34,4,-38,0
719044192,174,2,3314,66,7,58,0,4,16333,62,67,-74,4,28164,-105,192,65,97,-32,5,-38,0
719054184,174,2,3306,66,7,59,0,4,16194,65,88,-70,4,28269,-110,231,60,94,-34,3,-38,0
719064195,176,2,3300,67,8,59,0,4,16054,70,80,-72,4,28374,-110,214,62,96,-34,4,-38,0
719074189,169,2,3297,68,8,59,0,4,15915,68,76,-75,4,28477,-111,195,63,97,-34,4,-38,0
719084197,169,2,3293,68,8,60,0,4,15775,64,106,-70,4,28579,-108,262,61,94,-33,5,-38,0
719094191,172,2,3286,69,8,60,0,4,15636,64,71,-73,4,28680,-107,214,63,95,-32,6,-38,0
719104193,166,2,3290,69,8,61,0,4,15497,66,85,-68,4,28780,-110,221,59,92,-33,5,-38,0
719114200,166,2,3282,70,8,61,0,4,15358,68,87,-71,4,28880,-115,264,60,94,-34,3,-38,0
719124206,166,2,3280,70,8,62,0,4,15219,68,77,-66,4,28978,-116,223,57,91,-34,3,-38,0
719134191,164,2,3280,71,8,62,0,4,15080,65,83,-69,4,29074,-114,228,59,92,-33,4,-38,0
719144193,164,2,3274,72,9,63,0,4,14942,61,90,-71,4,29168,-114,252,60,93,-33,4,-38,0
719154199,164,2,3277,72,8,63,0,4,14805,62,71,-66,4,29262,-112,220,59,91,-32,5,-37,0
719164201,161,2,3278,72,8,63,0,4,14667,67,88,-62,4,29357,-117,280,54,88,-34,3,-37,0
719174196,161,2,3279,73,8,64,0,4,14530,65,66,-64,4,29450,-119,208,55,89,-34,3,-37,0
719184200,164,2,3282,73,8,64,0,4,14393,60,79,-60,4,29541,-116,209,53,86,-33,4,-37,0
719194202,160,2,3288,73,8,65,0,4,14257,60,87,-56,4,29631,-113,282,52,84,-32,5,-37,0
719204201,160,2,3287,74,8,65,0,4,14122,60,62,-58,4,29719,-115,190,53,85,-32,5,-37,0
719214190,156,2,3297,74,8,66,0,4,13988,64,88,-54,4,29806,-119,234,48,82,-34,3,-37,0
719224201,156,2,3306,74,7,66,0,4,13854,64,78,-50,4,29892,-118,237,47,80,-33,4,-37,0
719234191,155,2,3312,74,7,66,0,4,13721,60,51,-46,4,29976,-118,163,44,77,-33,4,-37,0
719244195,154,2,3318,74,7,67,0,4,13589,58,60,-42,4,30056,-116,221,43,75,-32,4,-37,0
719254183,154,2,3319,74,7,67,0,4,13460,58,51,-38,4,30134,-113,184,41,72,-31,5,-37,0
719264194,156,2,3319,75,7,67,0,4,13333,63,43,-40,4,30210,-113,170,43,74,-31,6,-37,0
719274202,152,2,3321,75,7,68,0,4,13208,63,69,-36,4,30284,-115,243,41,72,-31,5,-37,0
719284192,152,2,3323,75,7,68,0,4,13084,66,43,-33,4,30357,-113,155,39,70,-31,6,-37,0
719294198,153,2,3319,76,7,68,0,4,12962,63,49,-35,4,30429,-108,173,43,71,-28,8,-37,0
719304195,153,2,3325,76,7,69,0,4,12842,57,76,-31,4,30500,-105,244,42,69,-27,9,-37,0
719314199,151,2,3327,76,6,69,0,4,12724,57,37,-27,4,30569,-105,175,40,67,-27,9,-37,0
719324189,149,2,3333,76,6,69,0,4,12608,62,45,-24,4,30638,-109,235,37,65,-28,8,-36,0
719334201,149,2,3331,77,6,70,0,4,12494,61,46,-26,4,30706,-114,194,37,67,-30,6,-36,0
719344191,149,2,3337,77,6,70,0,4,12383,61,40,-23,4,30772,-111,181,37,65,-28,8,-36,0
719354203,149,2,3338,77,6,70,0,4,12274,57,44,-20,4,30836,-107,241,36,63,-27,9,-36,0
719364192,144,2,3340,77,6,71,0,4,12167,55,28,-16,4,30897,-105,162,35,61,-26,10,-36,0
719374196,144,2,3344,77,6,71,0,4,12063,57,27,-13,4,30956,-108,179,32,59,-27,9,-36,0
719384200,144,2,3346,78,6,71,0,4,11963,58,28,-16,4,31013,-111,218,33,61,-28,8,-36,0
719394204,145,2,3359,77,5,72,0,4,11866,57,23,-7,4,31068,-111,143,28,56,-28,8,-36,0
719404197,145,2,3361,78,5,72,0,4,11772,55,7,-10,4,31120,-110,173,31,58,-27,8,-36,0
719414213,146,2,3371,77,5,72,0,4,11682,53,24,-2,4,31169,-107,212,27,53,-26,9,-36,0
719424188,146,2,3369,78,5,72,0,4,11598,53,1,-5,4,31215,-102,143,31,55,-24,11,-36,0
719434201,142,2,3363,78,5,73,0,4,11518,53,7,-2,4,31259,-102,220,30,54,-24,11,-35,0
719444203,142,2,3367,78,5,73,0,4,11445,58,1,0,4,31304,-105,156,28,53,-25,10,-35,0
719454194,143,2,3365,79,5,73,0,4,11376,61,0,-4,4,31348,-105,184,31,55,-24,11,-35,0
719464202,148,2,3362,79,5,74,0,4,11313,58,9,-2,4,31392,-101,236,31,54,-23,12,-35,0
719474186,148,2,3363,79,5,74,0,4,11254,53,1,0,4,31437,-95,174,32,52,-20,14,-35,0
719484185,137,2,3359,80,5,74,0,4,11202,56,0,-4,4,31482,-95,226,34,54,-20,15,-35,0
719494194,137,2,3361,80,5,74,0,4,11155,56,9,-2,4,31529,-95,198,33,53,-20,15,-35,0
719504202,133,2,3361,80,5,75,0,4,11112,61,2,-1,4,31578,-99,181,31,52,-21,13,-35,0
719514187,133,2,3355,81,5,75,0,4,11074,62,0,-5,4,31627,-100,235,33,54,-21,13,-34,0
719524195,137,2,3355,81,5,75,0,4,11041,61,12,-4,4,31677,-99,160,32,52,-20,14,-34,0
719534185,137,2,3359,81,5,76,0,4,11012,59,13,-3,4,31726,-99,202,31,51,-20,14,-34,0
719544186,137,2,3355,82,5,76,0,4,10987,59,11,-8,4,31774,-98,184,34,53,-19,14,-34,0
719554198,134,2,3359,82,5,76,0,4,10965,62,26,-7,4,31822,-100,188,31,51,-20,14,-34,0
719564260,134,2,3352,82,5,76,0,4,10946,66,27,-7,4,31870,-100,202,30,50,-20,14,-34,0
719574198,137,2,3345,83,6,77,0,4,10929,66,57,-11,4,31916,-105,172,31,52,-21,12,-34,0
719584189,137,2,3338,84,6,77,0,4,10912,70,63,-16,4,31961,-108,188,32,54,-22,11,-33,0
719594189,140,2,3336,84,6,77,0,4,10892,68,130,-15,4,32005,-107,244,31,52,-21,12,-33,0
719604204,140,2,3333,84,6,78,0,4,10869,65,67,-14,4,32049,-103,166,32,51,-19,13,-33,0
719614187,131,2,3329,85,6,78,0,4,10845,68,79,-19,4,32091,-104,228,34,53,-19,13,-33,0
719624183,131,2,3328,85,6,78,0,4,10818,75,127,-18,4,32134,-108,209,31,52,-21,12,-33,0
719634195,131,2,3325,86,7,79,0,4,10787,79,86,-22,4,32176,-112,187,32,54,-22,11,-33,0
719644182,131,2,3319,86,7,79,0,4,10752,79,158,-21,4,32218,-112,246,30,52,-22,11,-33,0
719654193,129,2,3312,87,7,79,0,4,10712,75,86,-24,4,32258,-113,166,33,54,-21,11,-33,0
719664203,129,2,3307,88,7,80,0,4,10669,71,111,-28,4,32297,-111,232,36,56,-20,12,-32,0
719674184,130,2,3308,88,7,80,0,4,10619,72,166,-26,4,32338,-111,271,35,55,-20,12,-32,0
719684193,130,2,3315,88,7,81,0,4,10564,75,95,-25,4,32380,-113,198,33,54,-21,11,-32,0
719694196,132,2,3306,89,7,81,0,4,10506,78,111,-27,4,32422,-116,250,35,56,-21,11,-32,0
719704198,130,2,3316,89,7,81,0,4,10445,80,118,-26,4,32464,-119,240,32,54,-22,9,-32,0
719714200,130,2,3315,89,7,82,0,4,10380,80,90,-24,4,32506,-118,179,31,53,-22,10,-32,0
719724186,132,2,3315,90,7,82,0,4,10313,77,108,-26,4,32546,-116,270,35,55,-20,11,-32,0
719734184,132,2,3322,90,7,82,0,4,10244,74,73,-24,4,32587,-116,200,34,54,-20,11,-32,0
719744202,128,2,3321,90,7,83,0,4,10173,71,90,-22,4,32628,-114,249,32,52,-20,12,-32,0
719754205,128,2,3331,90,6,83,0,4,10103,74,91,-20,4,32668,-113,238,32,51,-19,12,-31,0
719764197,129,2,3336,90,6,84,0,4,10034,80,54,-18,4,32707,-117,182,30,50,-20,11,-31,0
719774203,129,2,3343,90,6,84,0,4,9964,80,60,-16,4,32745,-120,235,28,49,-21,9,-31,0
719784193,135,2,3355,90,5,84,0,4,9897,74,56,-14,4,32781,-117,191,28,48,-20,11,-31,0
719794200,135,2,3370,90,5,84,0,4,9832,74,33,-12,4,32815,-114,195,28,47,-19,12,-31,0
719804193,117,2,3392,89,4,85,0,4,9770,71,39,-5,4,32847,-111,270,25,43,-18,12,-31,0
719814198,117,2,3406,89,3,85,0,4,9712,73,7,-4,4,32876,-111,145,24,42,-18,12,-31,0
719824182,128,2,3437,87,2,85,0,4,9661,79,9,6,4,32904,-113,198,16,35,-19,11,-31,0
719834192,128,2,3468,86,1,85,0,4,9631,81,201,12,4,32926,-114,137,11,31,-20,10,-31,0
719844185,128,2,3486,86,0,85,0,4,9626,79,99,12,4,32938,-112,78,12,31,-19,11,-30,0
719854182,128,2,3528,84,-1,85,0,4,9633,79,105,22,4,32944,-110,140,5,24,-19,11,-30,0
719864201,126,2,3551,83,-2,85,0,4,9653,79,149,26,4,32943,-106,53,3,21,-18,12,-30,0
719874187,126,2,3575,82,-3,85,0,4,9685,80,158,30,4,32941,-101,23,2,18,-16,13,-30,0
719884200,131,2,3608,80,-4,84,0,4,9722,81,254,40,4,32938,-102,20,-7,11,-18,12,-30,0
719894186,131,2,3619,79,-4,84,0,4,9766,87,240,44,4,32933,-102,35,-11,7,-18,12,-30,0
719904182,136,2,3646,78,-5,84,0,4,9820,93,311,48,4,32923,-105,74,-11,8,-19,11,-30,0
719914192,136,2,3658,77,-6,84,0,4,9885,95,234,51,4,32909,-106,94,-19,1,-20,9,-30,0
719924181,135,2,3664,77,-6,83,0,4,9958,92,243,49,4,32891,-104,121,-18,1,-19,10,-30,0
719934197,151,2,3669,76,-6,83,0,4,10037,93,262,52,4,32871,-101,140,-19,-1,-18,11,-29,0
719944197,151,2,3673,76,-6,83,0,4,10119,93,199,50,4,32851,-101,124,-18,0,-18,11,-29,0
719954199,120,2,3670,75,-6,82,0,4,10202,100,215,53,4,32829,-105,120,-23,-3,-20,9,-29,0
719964182,120,2,3666,75,-6,82,0,4,10287,108,214,50,4,32805,-106,202,-23,-3,-20,8,-29,0
719974196,136,2,3664,75,-6,82,0,4,10372,113,184,48,4,32777,-106,111,-22,-2,-20,8,-29,0
719984195,136,2,3660,75,-6,81,0,4,10457,114,226,45,4,32747,-106,144,-21,-1,-20,8,-29,0
719994183,137,2,3648,75,-5,81,0,4,10540,115,159,43,4,32717,-104,150,-19,0,-19,9,-29,0
720004196,137,2,3649,75,-5,81,0,4,10619,117,179,40,4,32686,-102,99,-19,0,-19,10,-29,0
720014200,135,2,3637,75,-5,80,0,4,10693,117,223,38,4,32657,-104,130,-18,1,-19,9,-29,0
720024202,135,2,3626,75,-5,80,0,4,10763,121,150,36,4,32628,-105,106,-17,2,-19,9,-29,0
720034192,138,2,3623,75,-4,80,0,4,10828,124,191,34,4,32601,-108,99,-18,2,-20,8,-28,0
720044192,136,2,3615,75,-4,80,0,4,10888,127,191,32,4,32575,-109,146,-18,3,-21,7,-28,0
720054185,136,2,3605,75,-4,79,0,4,10943,125,159,31,4,32550,-106,92,-16,4,-20,8,-28,0
720064198,142,2,3595,75,-3,79,0,4,10993,124,208,29,4,32527,-106,107,-14,5,-19,8,-28,0
720074204,142,2,3590,76,-3,79,0,4,11036,127,178,22,4,32506,-105,108,-9,9,-18,9,-28,0
720084201,138,2,3580,76,-3,79,0,4,11072,132,133,21,4,32489,-107,43,-9,10,-19,9,-28,0
720094194,138,2,3577,76,-3,79,0,4,11098,132,181,20,4,32478,-110,63,-10,10,-20,8,-28,0
720104194,130,2,3571,76,-2,79,0,4,11118,134,128,20,4,32470,-111,61,-10,10,-20,7,-28,0
720114185,130,2,3564,76,-2,79,0,4,11133,132,217,19,4,32464,-110,85,-10,10,-20,8,-28,0
720124198,137,2,3562,76,-2,78,0,4,11145,128,202,19,4,32460,-110,107,-10,10,-20,8,-28,0
720134183,137,2,3555,76,-2,78,0,4,11154,126,158,19,4,32457,-112,74,-9,11,-20,7,-28,0
720144192,137,2,3552,76,-2,78,0,4,11161,125,226,18,4,32455,-112,82,-9,11,-20,7,-28,0
720154197,141,2,3555,76,-2,78,0,4,11168,124,204,18,4,32454,-116,94,-11,11,-22,5,-28,0
720164191,141,2,3558,76,-2,78,0,4,11174,124,182,18,4,32452,-120,99,-12,11,-23,4,-27,0
720174183,137,2,3566,75,-2,78,0,4,11180,122,196,18,4,32449,-121,134,-12,11,-23,4,-27,0
720184184,220,2,3569,75,-2,78,0,4,11185,120,171,23,4,32444,-118,79,-16,7,-23,4,-27,0
720194188,220,2,3573,75,-2,78,0,4,11192,117,260,23,4,32438,-115,152,-15,7,-22,5,-27,0
720204188,140,2,3573,74,-2,77,0,4,11203,119,233,29,4,32429,-117,144,-19,4,-23,4,-27,0
720214195,140,2,3573,74,-2,77,0,4,11218,123,242,28,4,32416,-122,132,-21,4,-25,2,-27,0
720224193,104,2,3578,74,-3,77,0,4,11238,125,272,28,4,32399,-122,190,-20,5,-25,2,-27,0
720234183,104,2,3584,74,-3,77,0,4,11261,122,204,27,4,32379,-122,127,-20,5,-25,2,-27,0
720244183,130,2,3586,73,-3,77,0,4,11286,122,199,32,4,32358,-118,144,-17,6,-23,4,-27,0
720254188,130,2,3586,73,-3,77,0,4,11312,121,299,31,4,32336,-113,146,-20,2,-22,5,-27,0
720264203,138,2,3583,73,-3,76,0,4,11342,122,203,31,4,32313,-112,104,-18,3,-21,5,-27,0
720274189,138,2,3580,73,-3,76,0,4,11372,127,249,30,4,32289,-114,123,-18,4,-22,5,-27,0
720284188,139,2,3580,73,-3,76,0,4,11404,128,218,29,4,32265,-115,133,-17,5,-22,4,-27,0
720294186,139,2,3577,73,-3,76,0,4,11435,127,184,28,4,32242,-113,99,-16,5,-21,5,-27,0
720304202,141,2,3581,73,-3,76,0,4,11465,126,250,27,4,32220,-110,107,-14,6,-20,6,-27,0
720314204,142,2,3579,72,-3,76,0,4,11495,126,168,32,4,32201,-110,101,-19,2,-21,6,-27,0
720324193,142,2,3581,72,-3,75,0,4,11524,124,271,31,4,32181,-107,133,-16,3,-19,7,-27,0
720334193,140,2,3573,72,-2,75,0,4,11555,125,286,30,4,32160,-108,132,-16,4,-20,6,-27,0
720344195,140,2,3577,72,-3,75,0,4,11587,128,186,29,4,32140,-111,82,-17,4,-21,5,-27,0
720354190,143,2,3579,72,-3,75,0,4,11619,129,243,28,4,32120,-113,120,-17,5,-22,5,-27,0
720364203,143,2,3578,72,-3,75,0,4,11650,125,218,27,4,32100,-110,146,-15,5,-20,6,-26,0
720374193,147,2,3580,71,-3,75,0,4,11680,123,211,33,4,32081,-106,89,-17,2,-19,7,-26,0
720384192,136,2,3582,71,-3,75,0,4,11711,125,319,32,4,32061,-108,147,-18,2,-20,6,-26,0
720394186,136,2,3577,71,-3,74,0,4,11745,125,198,31,4,32041,-108,99,-17,3,-20,6,-26,0
720404184,143,2,3573,71,-2,74,0,4,11779,126,252,30,4,32019,-111,111,-17,4,-21,5,-26,0
720414186,143,2,3567,71,-2,74,0,4,11814,127,235,29,4,31997,-112,154,-17,4,-21,5,-26,0
720424194,143,2,3562,71,-2,74,0,4,11847,125,174,28,4,31976,-111,90,-16,5,-21,5,-26,0
720434197,143,2,3551,72,-2,74,0,4,11880,124,232,20,4,31955,-109,107,-9,10,-19,6,-26,0
720444186,141,2,3545,72,-1,74,0,4,11907,125,131,20,4,31937,-109,65,-9,10,-19,6,-26,0
720454199,144,2,3544,72,-1,74,0,4,11928,126,144,19,4,31924,-111,48,-9,11,-20,5,-26,0
720464193,144,2,3549,72,-1,74,0,4,11943,126,201,18,4,31914,-114,74,-10,11,-21,4,-26,0
720474192,147,2,3548,72,-1,74,0,4,11955,127,127,18,4,31907,-114,64,-10,11,-21,4,-26,0
720484196,189,2,3546,72,-1,73,0,4,11963,126,214,18,4,31902,-114,75,-10,11,-21,4,-26,0
720494183,189,2,3546,71,-1,73,0,4,11971,121,195,24,4,31898,-111,97,-8,12,-20,5,-26,0
720504191,189,2,3547,71,-1,73,0,4,11981,120,232,24,4,31895,-110,52,-13,7,-20,5,-26,0
720514190,116,2,3549,71,-1,73,0,4,11995,122,261,23,4,31891,-114,124,-13,8,-21,4,-26,0
720524187,138,2,3554,71,-2,73,0,4,12010,124,167,23,4,31885,-118,111,-15,8,-23,2,-26,0
720534268,138,2,3554,71,-2,73,0,4,12025,122,163,22,4,31876,-119,98,-15,8,-23,2,-26,0
720544183,145,2,3562,70,-2,73,0,4,12040,122,226,22,4,31866,-116,139,-14,8,-22,3,-26,0
720554195,145,2,3555,70,-2,73,0,4,12056,121,155,27,4,31854,-114,79,-18,4,-22,3,-25,0
720564204,145,2,3540,71,-1,73,0,4,12073,121,252,21,4,31841,-114,143,-12,9,-21,4,-25,0
720574191,145,2,3526,72,-1,73,0,4,12091,122,211,14,4,31828,-115,100,-7,14,-21,4,-25,0
720584187,144,2,3519,72,0,73,0,4,12104,123,101,14,4,31818,-118,34,-8,14,-22,3,-25,0
720594181,148,2,3534,71,-1,72,0,4,12110,120,158,20,4,31812,-119,71,-13,10,-23,2,-25,0
720604191,148,2,3543,71,-1,72,0,4,12117,118,163,19,4,31807,-116,115,-12,10,-22,3,-25,0
720614185,173,2,3551,70,-2,72,0,4,12126,118,201,25,4,31801,-114,90,-15,6,-21,3,-25,0
720624189,182,2,3554,70,-2,72,0,4,12137,116,269,25,4,31793,-115,161,-16,6,-22,3,-25,0
720634184,182,2,3558,70,-2,72,0,4,12152,116,190,25,4,31782,-119,103,-16,7,-23,2,-25,0
720644203,108,2,3562,69,-2,72,0,4,12170,120,246,30,4,31769,-119,119,-21,3,-24,1,-25,0
720654184,108,2,3564,69,-2,72,0,4,12193,120,250,30,4,31753,-121,169,-21,3,-24,1,-25,0
720664199,142,2,3562,69,-2,72,0,4,12221,116,245,29,4,31732,-118,133,-19,4,-23,2,-25,0
720674199,142,2,3564,69,-2,72,0,4,12251,116,259,28,4,31710,-114,142,-17,5,-22,3,-25,0
720684184,148,2,3572,68,-2,71,0,4,12280,116,162,34,4,31687,-113,85,-21,1,-22,3,-25,0
720694195,148,2,3570,68,-2,71,0,4,12313,120,266,33,4,31662,-115,139,-20,2,-22,2,-25,0
720704201,146,2,3575,68,-3,71,0,4,12349,124,281,31,4,31636,-115,156,-20,2,-22,2,-25,0
720714196,145,2,3573,68,-2,71,0,4,12386,124,187,30,4,31608,-113,96,-19,3,-22,3,-25,0
720724188,145,2,3583,67,-3,71,0,4,12423,124,233,36,4,31580,-109,119,-20,0,-20,4,-25,0
720734201,151,2,3586,67,-3,71,0,4,12462,123,228,35,4,31551,-109,150,-20,0,-20,4,-25,0
720744191,151,2,3588,67,-3,70,0,4,12503,126,216,33,4,31522,-108,113,-19,1,-20,4,-25,0
720754187,149,2,3590,67,-3,70,0,4,12544,129,285,32,4,31492,-109,133,-18,2,-20,4,-25,0
720764195,153,2,3590,66,-3,70,0,4,12585,129,173,38,4,31463,-111,79,-22,-1,-21,3,-25,0
720774194,153,2,3590,66,-3,70,0,4,12628,131,272,36,4,31432,-110,137,-21,0,-21,3,-25,0
720784201,149,2,3589,66,-3,70,0,4,12673,130,269,35,4,31401,-107,160,-20,0,-20,4,-25,0
720794184,149,2,3587,66,-3,70,0,4,12718,128,202,34,4,31368,-104,98,-18,1,-19,6,-25,0
720804199,146,2,3588,66,-3,69,0,4,12761,129,258,32,4,31336,-106,106,-17,2,-19,5,-25,0
720814189,150,2,3587,66,-3,69,0,4,12803,134,181,31,4,31305,-106,101,-16,3,-19,5,-25,0
720824187,150,2,3584,66,-3,69,0,4,12843,132,200,30,4,31276,-107,81,-16,4,-20,4,-24,0
720834185,153,2,3580,66,-3,69,0,4,12881,132,248,29,4,31249,-107,115,-15,5,-20,4,-24,0
720844202,153,2,3579,66,-3,69,0,4,12917,130,164,28,4,31224,-105,71,-13,6,-19,5,-24,0
720854183,151,2,3570,66,-2,69,0,4,12950,129,206,27,4,31201,-105,78,-13,6,-19,5,-24,0
720864185,152,2,3564,66,-2,68,0,4,12980,130,197,26,4,31181,-107,110,-12,7,-19,4,-24,0
720874197,202,2,3562,66,-2,68,0,4,13009,130,184,25,4,31163,-109,60,-13,7,-20,4,-24,0
720884187,202,2,3558,66,-2,68,0,4,13035,129,216,24,4,31147,-111,106,-13,8,-21,3,-24,0
720894199,124,2,3557,66,-2,68,0,4,13058,127,177,24,4,31133,-111,97,-13,8,-21,3,-24,0
720904200,124,2,3558,66,-2,68,0,4,13080,124,192,23,4,31119,-108,85,-11,9,-20,4,-24,0
720914181,154,2,3556,66,-2,68,0,4,13100,124,215,22,4,31108,-107,96,-10,9,-19,4,-24,0
720924184,154,2,3547,66,-1,68,0,4,13117,125,175,22,4,31098,-110,54,-11,9,-20,3,-24,0
720934192,145,2,3541,66,-1,68,0,4,13134,128,223,21,4,31090,-113,96,-11,10,-21,2,-24,0
720944202,151,2,3522,67,0,68,0,4,13149,126,219,14,4,31083,-114,106,-7,14,-21,2,-24,0
720954192,151,2,3515,67,0,68,0,4,13159,123,113,14,4,31078,-110,43,-5,15,-20,4,-24,0
720964192,152,2,3516,67,0,68,0,4,13163,121,157,14,4,31077,-110,42,-5,15,-20,4,-24,0
720974200,152,2,3520,67,0,68,0,4,13163,123,130,14,4,31076,-114,50,-6,15,-21,2,-24,0
720984194,152,2,3518,67,0,67,0,4,13164,123,146,14,4,31076,-114,44,-6,15,-21,2,-24,0
720994185,159,2,3522,67,0,67,0,4,13165,124,166,14,4,31076,-118,59,-8,15,-23,1,-24,0
721004196,159,2,3526,66,-1,67,0,4,13166,121,128,20,4,31074,-118,52,-13,10,-23,0,-24,0
721014192,161,2,3532,66,-1,67,0,4,13172,117,241,20,4,31071,-115,123,-12,10,-22,2,-24,0
721024196,161,2,3515,67,0,67,0,4,13180,116,224,13,4,31066,-115,120,-6,15,-21,2,-24,0
721034203,145,2,3497,67,0,67,0,4,13186,115,121,13,4,31062,-118,34,-8,15,-23,1,-24,0
721044194,159,2,3476,68,0,67,0,4,13189,118,158,6,4,31061,-121,73,-3,20,-23,0,-24,0
721054200,159,2,3456,69,1,67,0,4,13189,117,43,0,4,31061,-120,13,1,24,-23,1,-24,0
721064195,139,2,3472,69,1,68,0,4,13185,117,0,0,4,31061,-120,6,1,24,-23,1,-24,0
721074194,139,2,3489,68,0,68,0,4,13182,112,0,6,4,31062,-116,7,-1,20,-21,2,-24,0
